CustomerID,Churn,Recency,Frequency,TotalSpent,AvgBasketSize,DistinctProducts,AvgTransactionValue,ProductDiversity,AvgDaysBetweenPurchases,LatenessScore,IsSoloShopper,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
13089,0,0,52,20058.82,13.395076201641267,321,385.7465384615385,6.173076923076923,0.2734741784037559,0.0,0,4,4,4,12,Champions
15989,0,252,1,111.77,1.5294117647058822,33,111.77,33.0,0.0,252.0,1,1,1,1,3,Lost
17660,1,252,1,145.02,2.0714285714285716,40,145.02,40.0,0.0,252.0,1,1,1,1,3,Lost
13313,0,65,6,1489.52,10.626506024096386,67,248.25333333333333,11.166666666666666,2.2560975609756095,19.962546816479403,0,3,4,4,11,Champions
12437,0,7,9,4148.51,13.773148148148149,166,460.9455555555556,18.444444444444443,1.1162790697674418,3.3076923076923075,0,4,4,4,12,Champions
14841,0,8,6,2118.64,11.63265306122449,84,353.1066666666666,14.0,2.484536082474227,2.2958579881656807,0,4,4,4,12,Champions
15482,0,115,4,683.75,12.466666666666667,14,170.9375,3.5,9.642857142857142,10.805369127516778,0,2,3,3,8,Loyal
16156,0,12,6,1617.85,12.14102564102564,59,269.64166666666665,9.833333333333334,3.090909090909091,2.9333333333333336,0,4,4,4,12,Champions
17716,0,0,7,4524.81,12.321100917431192,155,646.4014285714286,22.142857142857142,1.1474654377880185,0.0,0,4,4,4,12,Champions
12779,0,48,3,1087.94,11.43859649122807,47,362.6466666666667,15.666666666666666,3.625,10.378378378378379,0,3,3,4,10,Champions
13611,0,49,4,997.6600000000001,8.347826086956522,62,249.41500000000002,15.5,2.9558823529411766,12.386617100371748,0,3,3,4,10,Champions
15255,0,59,2,294.54,8.95,20,147.27,10.0,10.105263157894736,5.312796208530806,0,3,2,2,7,Potential
14771,1,136,2,594.62,13.23404255319149,46,297.31,23.0,2.5,38.857142857142854,0,1,2,3,6,Potential
14838,0,251,1,119.10000000000001,4.5,4,119.10000000000001,4.0,0.0,251.0,1,1,1,1,3,Lost
13979,0,91,4,1091.96,4.413173652694611,163,272.99,40.75,0.9578313253012049,46.480000000000004,0,2,3,4,9,Loyal
13800,0,251,1,277.91,9.3125,16,277.91,16.0,0.0,251.0,1,1,1,2,4,At Risk
14483,1,251,1,120.0,24.0,4,120.0,4.0,0.0,251.0,1,1,1,1,3,Lost
14915,0,44,4,533.01,7.833333333333333,28,133.2525,7.0,7.103448275862069,5.429787234042553,0,3,3,3,9,Loyal
13753,1,113,3,1140.91,16.85,35,380.30333333333334,11.666666666666666,3.5384615384615383,24.898305084745765,0,2,3,4,9,Loyal
16301,1,251,1,107.33,6.833333333333333,6,107.33,6.0,0.0,251.0,1,1,1,1,3,Lost
13931,0,138,4,1909.01,10.15,90,477.2525,22.5,1.1313131313131313,64.74881516587678,0,1,3,4,8,Loyal
17035,1,106,2,95.16,20.0,3,47.58,1.5,72.5,1.4421768707482994,0,2,2,1,5,At Risk
15194,0,118,6,1748.93,14.092105263157896,63,291.48833333333334,10.5,1.7333333333333334,43.170731707317074,0,2,4,4,10,Champions
14347,1,251,1,66.7,9.2,5,66.7,5.0,0.0,251.0,1,1,1,1,3,Lost
15291,0,24,17,3478.81,11.544117647058824,39,204.63588235294117,2.2941176470588234,3.283582089552239,5.602787456445993,0,4,4,4,12,Champions
17209,1,164,2,252.95000000000002,3.4857142857142858,34,126.47500000000001,17.0,2.5588235294117645,46.082644628099175,0,1,2,2,5,At Risk
15658,0,14,2,584.52,5.485714285714286,32,292.26,16.0,6.970588235294118,1.7564575645756457,0,4,2,3,9,Loyal
17314,0,2,8,1404.65,10.488095238095237,64,175.58125,8.0,2.9759036144578315,0.503030303030303,0,4,4,4,12,Champions
17155,1,42,5,462.65,8.571428571428571,28,92.53,5.6,4.3125,7.905882352941177,0,3,4,3,10,Champions
17322,0,251,1,108.25,3.1481481481481484,27,108.25,27.0,0.0,251.0,1,1,1,1,3,Lost
16159,0,162,2,589.96,10.37037037037037,22,294.98,11.0,3.423076923076923,36.62608695652174,0,1,2,3,6,Potential
14051,0,41,7,3071.65,17.536585365853657,25,438.8071428571429,3.5714285714285716,5.175,6.639676113360324,0,3,4,4,11,Champions
13993,0,51,5,1431.83,9.451612903225806,46,286.366,9.2,3.262295081967213,11.965384615384615,0,3,4,4,11,Champions
17411,0,251,1,344.40000000000003,7.894736842105263,19,344.40000000000003,19.0,0.0,251.0,1,1,1,2,4,At Risk
15768,0,14,30,7176.77,3.5934684684684686,375,239.22566666666668,12.5,0.25140924464487036,11.187387387387387,0,4,4,4,12,Champions
12835,0,21,35,4741.43,3.6525252525252525,127,135.46942857142858,3.6285714285714286,0.4331983805668016,14.652542372881356,0,4,4,4,12,Champions
15179,0,41,6,2761.23,13.635658914728682,98,460.205,16.333333333333332,1.625,15.619047619047619,0,3,4,4,11,Champions
17069,0,97,2,1211.03,12.050632911392405,73,605.515,36.5,1.9743589743589745,32.61206896551724,0,2,2,4,8,Loyal
16918,0,19,9,1455.2,4.06949806949807,180,161.6888888888889,20.0,0.8875968992248062,10.06570841889117,0,4,4,4,12,Champions
15466,0,121,2,843.91,3.6384615384615384,123,421.955,61.5,1.0077519379844961,60.26640926640927,0,2,2,3,7,Potential
14159,0,30,7,2001.33,3.0697674418604652,237,285.9042857142857,33.857142857142854,0.5081585081585082,19.891808346213292,0,3,4,4,11,Champions
17581,0,6,16,4305.65,10.108433734939759,162,269.103125,10.125,0.9717741935483871,3.042944785276074,0,4,4,4,12,Champions
16168,0,6,22,2094.89,10.559139784946236,57,95.22227272727272,2.590909090909091,2.5760869565217392,1.6778115501519757,0,4,4,4,12,Champions
14606,0,0,65,9413.93,2.0433734939759036,857,144.8296923076923,13.184615384615384,0.08959421454399358,0.0,0,4,4,4,12,Champions
17287,0,37,10,1200.47,4.168478260869565,129,120.047,12.9,1.1475409836065573,17.229007633587788,0,3,4,4,11,Champions
17913,0,41,8,1848.5,4.02,143,231.0625,17.875,0.8313253012048193,22.38815789473684,0,3,4,4,11,Champions
13416,1,251,1,228.3,9.428571428571429,7,228.3,7.0,0.0,251.0,1,1,1,2,4,At Risk
16779,0,13,24,11415.6,12.399563318777293,180,475.65000000000003,7.5,0.49671772428884026,8.685672514619883,0,4,4,4,12,Champions
13895,1,30,2,965.0,11.25925925925926,53,482.5,26.5,4.150943396226415,5.824175824175824,0,3,2,4,9,Loyal
14057,0,55,3,1009.25,6.92,84,336.4166666666667,28.0,1.9696969696969697,18.520408163265305,0,3,3,4,10,Champions
17017,0,56,2,281.29999999999995,20.4,10,140.64999999999998,5.0,21.555555555555557,2.482758620689655,0,3,2,2,7,Potential
13208,0,48,2,257.74,3.8958333333333335,45,128.87,22.5,4.319148936170213,9.024000000000001,0,3,2,2,7,Potential
17465,0,15,6,2061.57,10.529411764705882,88,343.595,14.666666666666666,1.9830508474576272,5.028409090909091,0,4,4,4,12,Champions
13468,0,7,20,3884.54,7.944700460829493,135,194.227,6.75,1.0925925925925926,3.3451327433628317,0,4,4,4,12,Champions
13485,0,33,5,1213.97,9.272727272727273,73,242.794,14.6,2.8421052631578947,8.58904109589041,0,3,4,4,11,Champions
17271,1,251,1,165.95,2.477272727272727,42,165.95,42.0,0.0,251.0,1,1,1,1,3,Lost
16139,1,237,2,425.73,9.208333333333334,21,212.865,10.5,0.5652173913043478,151.41666666666669,0,1,2,3,6,Potential
15953,0,44,4,262.16,5.454545454545454,21,65.54,5.25,9.761904761904763,4.088495575221239,0,3,3,2,8,Loyal
15856,0,5,14,5664.12,15.25,58,404.58,4.142857142857143,1.3407821229050279,2.136038186157518,0,4,4,4,12,Champions
14967,0,174,2,233.81000000000003,9.6,10,116.90500000000002,5.0,8.444444444444445,18.423529411764704,0,1,2,2,5,At Risk
16497,0,26,13,2178.21,9.031496062992126,98,167.55461538461537,7.538461538461538,1.753968253968254,9.440922190201729,0,4,4,4,12,Champions
17764,0,55,2,421.96000000000004,3.35,56,210.98000000000002,28.0,3.3220338983050848,12.72549019607843,0,3,2,3,8,Loyal
14905,0,22,4,621.5,9.294117647058824,25,155.375,6.25,6.909090909090909,2.781609195402299,0,4,3,3,10,Champions
